car_id,brand,model,year,mileage,fuel_type,transmission,sale_month,zip_prefix,price
7718,BMW,Model C,2025,3172.0,Hybrid,Automatic,9,20,34919
7719,Mercedes,Model C,2021,35072.0,Petrol,Manual,2,30,20811
7720,BMW,Model B,2025,0.0,Petrol,Automatic,1,01,30824
7721,Toyota,Model C,2023,12222.0,Diesel,Automatic,2,10,20979
7722,BMW,Model A,2025,0.0,Petrol,Manual,1,01,27054
7723,Ford,Model B,2000,250000.0,Hybrid,Automatic,6,10,500
7724,Mercedes,Model B,2025,9109.0,Diesel,Automatic,4,01,28964
7725,Honda,Model A,2025,0.0,Petrol,Automatic,1,01,24976
7726,Mercedes,Model B,2013,151955.0,Petrol,Manual,2,01,8255
7727,Hyundai,Model C,2009,199837.0,Petrol,Automatic,5,01,1381
7728,Hyundai,Model A,2021,54343.0,Petrol,Automatic,12,10,11748
7729,Toyota,Model C,2025,0.0,Petrol,Automatic,12,01,22871
7730,Fiat,Model B,2023,9898.0,Petrol,Automatic,1,30,19104
7731,Mercedes,Model A,2022,56193.0,Petrol,Manual,11,30,21092
7732,Hyundai,Model B,2014,130476.0,Diesel,Automatic,7,10,500
7733,Honda,Model C,2000,,Petrol,Automatic,8,30,500
7734,Toyota,Model A,2025,,Petrol,Automatic,7,30,27542
7735,BMW,Model A,2008,192858.0,Petrol,Manual,12,20,500
7736,Mercedes,Model C,2024,0.0,Diesel,Manual,6,10,28510
7737,Fiat,Model C,2025,0.0,Petrol,Automatic,3,30,22757
7738,Ford,Model B,2016,98019.0,Petrol,Manual,10,10,4833
7739,Audi,Model A,2024,0.0,Petrol,Automatic,7,01,27135
7740,Honda,Model B,2007,228096.0,Petrol,Manual,2,20,500
7741,Mercedes,Model B,2023,22292.0,Petrol,Automatic,6,20,25337
7742,BMW,Model B,2015,138784.0,Petrol,Manual,9,10,5700
7743,Fiat,Model B,2025,0.0,Petrol,Automatic,4,30,18123
7744,Honda,Model A,2020,34086.0,Petrol,Manual,12,30,13092
7745,Toyota,Model B,2022,38231.0,Diesel,Manual,11,20,14056
7746,Dacia,Model C,2023,51839.0,Petrol,Manual,8,10,14662
7747,Toyota,Model B,2015,127964.0,Diesel,Manual,1,30,2351
7748,Toyota,Model A,2025,48230.0,Petrol,Automatic,8,30,24365
7749,Audi,Model A,2020,64980.0,Diesel,Automatic,6,10,7574
7750,Ford,Model A,2024,15533.0,Petrol,Automatic,10,20,24511
7751,Ford,Model C,2015,87669.0,Petrol,Manual,4,01,1802
7752,BMW,Model A,2024,18419.0,Petrol,Manual,8,01,22421
7753,VW,Model B,2012,158530.0,Diesel,Automatic,7,01,1007
7754,Hyundai,Model A,2021,41888.0,Petrol,Automatic,7,30,12871
7755,Ford,Model A,2018,,Diesel,Automatic,2,30,9606
7756,Fiat,Model C,2025,0.0,Diesel,Manual,7,30,18401
7757,Audi,Model B,2018,81301.0,Diesel,Manual,7,30,5669
7758,Mercedes,Model C,2025,9403.0,Diesel,Automatic,12,10,26060
7759,VW,Model A,2025,0.0,Petrol,Manual,6,30,27535
7760,Mercedes,Model C,2016,110539.0,Hybrid,Manual,8,01,4758
7761,BMW,Model B,2023,17941.0,Diesel,Automatic,8,30,25142
7762,BMW,Model B,2008,215751.0,Petrol,Automatic,3,01,500
7763,Hyundai,Model B,2021,50651.0,Diesel,Automatic,3,20,15184
7764,BMW,Model B,2025,,Diesel,Automatic,10,01,30280
7765,Toyota,Model B,2024,0.0,Diesel,Manual,7,30,21824
7766,Mercedes,Model C,2024,15649.0,Petrol,Automatic,12,30,30878
7767,Hyundai,Model B,2019,,Petrol,Automatic,12,30,7388
7768,Honda,Model C,2020,59088.0,Diesel,Automatic,4,30,6752
7769,Audi,Model A,2010,,Diesel,Automatic,2,10,2851
7770,Hyundai,Model B,2025,21499.0,Petrol,Manual,5,01,26141
7771,Hyundai,Model C,2022,48851.0,Petrol,Automatic,1,30,14230
7772,Honda,Model A,2025,21460.0,Hybrid,Manual,10,01,22654
7773,Audi,Model B,2018,101204.0,Petrol,Automatic,2,01,1414
7774,Ford,Model B,2020,68884.0,Diesel,Automatic,11,30,7156
7775,Dacia,Model A,2020,42865.0,Petrol,Manual,6,01,5736
7776,BMW,Model B,2002,250000.0,Petrol,Automatic,4,10,500
7777,Audi,Model A,2020,46085.0,Petrol,Automatic,7,01,14233
7778,Toyota,Model A,2025,0.0,Diesel,Manual,8,30,23528
7779,Ford,Model B,2025,10603.0,Hybrid,Automatic,9,10,19712
7780,VW,Model A,2022,47348.0,Petrol,Automatic,5,30,14411
7781,Audi,Model A,2021,56583.0,Diesel,Automatic,12,10,11445
7782,Audi,Model B,2003,,Petrol,Manual,6,30,500
7783,Fiat,Model C,2025,0.0,Petrol,Automatic,11,20,23120
7784,Hyundai,Model C,2001,250000.0,Diesel,Automatic,1,01,6385
7785,Dacia,Model A,2025,0.0,Petrol,Manual,10,01,21517
7786,Hyundai,Model A,2022,33573.0,Diesel,Automatic,7,30,16538
7787,Toyota,Model A,2020,49296.0,Petrol,Manual,8,20,9898
7788,Mercedes,Model C,2025,3670.0,Diesel,Automatic,5,20,32011
7789,Ford,Model B,2002,250000.0,Petrol,Automatic,7,10,500
7790,Toyota,Model B,2023,23756.0,Petrol,Automatic,12,20,17136
7791,Toyota,Model C,2023,29725.0,Petrol,Automatic,5,01,23864
7792,Toyota,Model C,2017,122453.0,Petrol,Automatic,2,01,2138
7793,Dacia,Model B,2021,39074.0,Petrol,Automatic,10,01,11605
7794,BMW,Model A,2024,12646.0,Petrol,Automatic,7,01,30823
7795,Mercedes,Model B,2025,0.0,Petrol,Automatic,6,01,28778
7796,Ford,Model B,2000,250000.0,Petrol,Manual,10,20,500
7797,Fiat,Model A,2025,0.0,Diesel,Automatic,8,20,22422
7798,Fiat,Model B,2015,112118.0,Hybrid,Automatic,8,10,500
7799,Ford,Model C,2017,74107.0,Petrol,Manual,12,20,6141
7800,BMW,Model B,2018,85466.0,Petrol,Manual,1,01,8372
7801,Toyota,Model C,2003,250000.0,Hybrid,Manual,4,30,500
7802,Fiat,Model B,2012,183907.0,Hybrid,Manual,12,01,1264
7803,Honda,Model C,2025,7042.0,Petrol,Manual,10,30,22374
7804,VW,Model B,2020,53254.0,Petrol,Manual,3,30,7856
7805,Audi,Model C,2011,,Diesel,Manual,3,01,500
7806,BMW,Model B,2010,161680.0,Diesel,Automatic,11,10,3672
7807,Ford,Model A,2025,0.0,Petrol,Manual,7,01,21259
7808,Hyundai,Model A,2025,28170.0,Petrol,Automatic,11,10,20440
7809,Dacia,Model A,2018,88317.0,Petrol,Automatic,12,20,2364
7810,Hyundai,Model A,2002,250000.0,Diesel,Automatic,1,30,500
7811,Ford,Model B,2017,81602.0,Petrol,Automatic,12,01,8456
7812,Ford,Model A,2005,227158.0,Petrol,Automatic,9,01,2362
7813,Hyundai,Model C,2010,170860.0,Petrol,Automatic,11,01,500
7814,BMW,Model C,2021,67743.0,Diesel,Automatic,8,10,19433
7815,Dacia,Model A,2017,95550.0,Petrol,Automatic,4,20,7587
7816,Honda,Model A,2022,14288.0,Petrol,Manual,8,01,13619
7817,Dacia,Model A,2018,118656.0,Petrol,Automatic,7,20,6890
7818,Hyundai,Model C,2025,0.0,Diesel,Automatic,12,10,23091
7819,Mercedes,Model B,2025,0.0,Diesel,Automatic,7,30,28441
7820,Mercedes,Model A,2023,43652.0,Diesel,Manual,1,30,22552
7821,Toyota,Model B,2020,,Petrol,Manual,9,20,11108
7822,Audi,Model B,2021,40951.0,Petrol,Manual,1,10,16945
7823,Honda,Model C,2021,29529.0,Petrol,Automatic,12,10,13532
7824,Ford,Model A,2025,0.0,Petrol,Automatic,7,01,25096
7825,Honda,Model A,2021,34402.0,Petrol,Manual,12,30,12087
7826,BMW,Model B,2025,105.0,Diesel,Automatic,1,30,28411
7827,Dacia,Model C,2025,2865.0,Petrol,Automatic,7,01,25876
7828,Toyota,Model A,2020,57770.0,Petrol,Automatic,3,30,4346
7829,Fiat,Model A,2023,23411.0,Petrol,Manual,9,20,12548
7830,BMW,Model C,2009,176239.0,Petrol,Automatic,7,01,500
7831,Hyundai,Model C,2016,112397.0,Petrol,Manual,8,01,500
7832,Mercedes,Model B,2021,67207.0,Petrol,Automatic,5,20,12991
7833,VW,Model A,2016,105558.0,Petrol,Manual,1,01,5402
7834,VW,Model A,2025,0.0,Petrol,Automatic,2,01,25491
7835,Fiat,Model B,2015,121245.0,Petrol,Automatic,11,01,4918
7836,Toyota,Model C,2021,64773.0,Diesel,Manual,9,10,17429
7837,Mercedes,Model A,2023,10579.0,Diesel,Automatic,10,30,24951
7838,Fiat,Model C,2024,33762.0,Diesel,Manual,2,01,14938
7839,Toyota,Model B,2021,54318.0,Hybrid,Manual,1,10,11449
7840,Audi,Model A,2025,430.0,Petrol,Automatic,1,30,25695
7841,Honda,Model A,2023,42198.0,Petrol,Automatic,7,01,17504
7842,Mercedes,Model C,2021,30269.0,Petrol,Manual,7,30,12860
7843,Toyota,Model C,2006,235830.0,Hybrid,Manual,2,20,500
7844,Toyota,Model B,2022,42454.0,Petrol,Manual,5,01,13731
7845,Audi,Model A,2025,0.0,Diesel,Automatic,7,01,29237
7846,Honda,Model B,2023,30909.0,Petrol,Manual,9,01,16835
7847,Toyota,Model C,2025,4249.0,Petrol,Automatic,11,30,30069
7848,Hyundai,Model A,2022,33318.0,Diesel,Automatic,9,30,15944
7849,Fiat,Model B,2011,180942.0,Petrol,Automatic,1,30,5323
7850,Mercedes,Model A,2001,250000.0,Petrol,Manual,8,01,500
7851,Hyundai,Model A,2020,64054.0,Diesel,Automatic,2,30,14326
7852,Dacia,Model A,2024,10024.0,Petrol,Automatic,8,20,18552
7853,VW,Model C,2025,0.0,Petrol,Automatic,5,10,26624
7854,Dacia,Model B,2019,79543.0,Petrol,Automatic,4,01,8509
7855,Toyota,Model B,2022,32883.0,Petrol,Manual,7,20,14014
7856,Hyundai,Model B,2021,25904.0,Petrol,Automatic,5,01,16096
7857,VW,Model A,2021,20984.0,Hybrid,Automatic,11,20,16012
7858,Toyota,Model B,2017,107835.0,Petrol,Manual,3,10,6819
7859,VW,Model B,2013,125690.0,Petrol,Manual,2,10,500
7860,Honda,Model A,2016,112190.0,Petrol,Manual,11,10,8037
7861,Mercedes,Model C,2005,240824.0,Petrol,Manual,4,10,1825
7862,Mercedes,Model A,2016,102472.0,Petrol,Automatic,1,20,3042
7863,VW,Model A,2000,250000.0,Petrol,Automatic,5,20,500
7864,VW,Model C,2024,,Petrol,Manual,11,10,20300
7865,Honda,Model A,2020,71334.0,Diesel,Automatic,6,10,12243
7866,Honda,Model C,2025,4272.0,Petrol,Manual,6,30,22388
7867,Mercedes,Model A,2016,,Petrol,Manual,1,20,6503
7868,Toyota,Model B,2020,59713.0,Diesel,Manual,9,20,6782
7869,Fiat,Model A,2020,81878.0,Diesel,Manual,5,01,4163
7870,Fiat,Model A,2000,250000.0,Petrol,Automatic,10,30,500
7871,VW,Model A,2025,29279.0,Petrol,Manual,6,01,20592
7872,Dacia,Model C,2003,250000.0,Petrol,Manual,7,01,500
7873,Fiat,Model C,2025,0.0,Petrol,Manual,8,20,18681
7874,Mercedes,Model C,2025,0.0,Petrol,Automatic,3,10,31599
7875,Toyota,Model A,2022,18183.0,Petrol,Automatic,4,30,25334
7876,Mercedes,Model C,2023,35505.0,Hybrid,Automatic,8,10,17972
7877,Honda,Model A,2024,3211.0,Diesel,Manual,11,10,22880
7878,Hyundai,Model A,2021,2170.0,Petrol,Automatic,12,20,15150
7879,Mercedes,Model A,2024,,Petrol,Automatic,7,01,22536
7880,Fiat,Model C,2004,243440.0,Petrol,Automatic,1,30,500
7881,Ford,Model C,2005,231351.0,Petrol,Manual,12,01,500
7882,VW,Model C,2021,73074.0,Petrol,Automatic,6,30,16497
7883,BMW,Model A,2023,5876.0,Petrol,Manual,2,10,18516
7884,BMW,Model B,2025,17049.0,Hybrid,Manual,12,01,25994
7885,Ford,Model C,2010,171188.0,Diesel,Automatic,4,10,4183
7886,Hyundai,Model A,2025,0.0,Petrol,Automatic,9,10,23890
7887,Fiat,Model B,2017,121585.0,Petrol,Manual,2,01,2954
7888,VW,Model B,2021,61846.0,Petrol,Manual,9,20,14495
7889,Audi,Model C,2020,73800.0,Petrol,Manual,12,20,7215
7890,Mercedes,Model A,2021,53514.0,Diesel,Manual,12,01,11282
7891,Fiat,Model C,2015,128986.0,Petrol,Automatic,2,30,5457
7892,Mercedes,Model C,2022,17517.0,Petrol,Automatic,10,30,15012
7893,VW,Model B,2025,1674.0,Petrol,Automatic,9,30,21553
7894,Honda,Model C,2021,34068.0,Petrol,Manual,11,30,12544
7895,Toyota,Model C,2022,15165.0,Petrol,Automatic,5,10,19081
7896,Honda,Model C,2025,6164.0,Hybrid,Automatic,6,01,25153
7897,Dacia,Model B,2025,17372.0,Petrol,Manual,5,10,16680
7898,Fiat,Model B,2022,30249.0,Diesel,Manual,10,10,10340
7899,Fiat,Model C,2018,80819.0,Petrol,Automatic,11,01,5281
7900,Toyota,Model B,2025,0.0,Petrol,Manual,4,01,28851
7901,Mercedes,Model B,2023,24108.0,Petrol,Automatic,8,30,20172
7902,Dacia,Model C,2017,107401.0,Petrol,Automatic,2,01,4162
7903,Mercedes,Model A,2018,95872.0,Petrol,Automatic,1,10,10705
7904,Honda,Model C,2025,8177.0,Petrol,Manual,8,30,24011
7905,Audi,Model A,2004,242723.0,Petrol,Manual,11,01,500
7906,Honda,Model B,2025,0.0,Petrol,Automatic,12,10,25371
7907,Toyota,Model A,2013,46779.0,Diesel,Automatic,8,30,500
7908,Fiat,Model A,2025,12179.0,Petrol,Manual,11,20,16249
7909,Dacia,Model B,2021,45420.0,Diesel,Automatic,6,10,11498
7910,Toyota,Model C,2022,29607.0,Diesel,Manual,11,10,18386
7911,BMW,Model C,2025,17508.0,Petrol,Manual,10,10,20918
7912,VW,Model B,2021,42600.0,Petrol,Automatic,4,10,17751
7913,Toyota,Model C,2022,47188.0,Diesel,Manual,8,10,14153
7914,Dacia,Model A,2004,249947.0,Petrol,Automatic,1,01,500
7915,BMW,Model A,2000,250000.0,Diesel,Manual,2,30,860
7916,Mercedes,Model A,2018,108184.0,Petrol,Automatic,12,10,7506
7917,VW,Model B,2024,13800.0,Petrol,Automatic,1,30,26748
7918,Hyundai,Model A,2012,145338.0,Petrol,Automatic,3,30,500
7919,Honda,Model B,2011,147137.0,Hybrid,Automatic,2,01,3860
7920,Audi,Model C,2021,28649.0,Petrol,Automatic,9,20,25685
7921,Toyota,Model B,2024,6406.0,Diesel,Automatic,2,01,22296
7922,Toyota,Model B,2025,28876.0,Petrol,Automatic,1,20,28666
7923,Audi,Model B,2015,111230.0,Petrol,Automatic,12,10,4822
7924,Fiat,Model B,2007,237711.0,Petrol,Manual,11,01,500
7925,BMW,Model A,2025,0.0,Petrol,Automatic,5,20,34431
7926,Toyota,Model A,2018,66282.0,Petrol,Manual,2,01,3439
7927,VW,Model B,2025,0.0,Hybrid,Automatic,9,30,23492
7928,BMW,Model B,2025,0.0,Diesel,Automatic,12,01,29697
7929,Fiat,Model A,2025,0.0,Petrol,Manual,12,10,21259
7930,VW,Model A,2015,106713.0,Diesel,Automatic,2,30,2676
7931,BMW,Model A,2025,0.0,Petrol,Automatic,8,10,26694
7932,Fiat,Model C,2025,22691.0,Hybrid,Manual,6,30,23848
7933,Honda,Model A,2023,27165.0,Petrol,Automatic,2,30,19826
7934,VW,Model C,2020,49705.0,Petrol,Automatic,11,20,9025
7935,Fiat,Model C,2018,87326.0,Petrol,Manual,10,30,6498
7936,Fiat,Model C,2012,143467.0,Diesel,Automatic,12,20,3875
7937,Toyota,Model A,2022,0.0,Petrol,Automatic,2,01,18581
7938,Audi,Model A,2023,68350.0,Petrol,Automatic,3,01,27249
7939,Audi,Model A,2020,62843.0,Hybrid,Automatic,11,30,12407
7940,Hyundai,Model B,2022,27164.0,Petrol,Automatic,5,20,16569
7941,Fiat,Model C,2020,30991.0,Petrol,Manual,6,30,9424
7942,BMW,Model A,2024,0.0,Petrol,Automatic,8,30,24945
7943,BMW,Model A,2025,24817.0,Petrol,Automatic,6,10,28899
7944,Hyundai,Model A,2015,142529.0,Petrol,Automatic,1,01,11420
7945,Toyota,Model B,2021,59298.0,Petrol,Automatic,8,01,16899
7946,Audi,Model B,2014,115273.0,Hybrid,Automatic,3,20,3938
7947,Mercedes,Model C,2024,34649.0,Petrol,Automatic,12,20,20897
7948,Toyota,Model B,2025,6746.0,Petrol,Manual,9,30,31378
7949,Dacia,Model A,2025,9823.0,Petrol,Manual,11,01,20097
7950,Dacia,Model A,2019,78692.0,Petrol,Automatic,12,01,10050
7951,Toyota,Model A,2025,0.0,Petrol,Automatic,1,01,31335
7952,Dacia,Model B,2006,210027.0,Hybrid,Manual,2,01,500
7953,Toyota,Model C,2023,16346.0,Petrol,Manual,11,01,16622
7954,Fiat,Model B,2005,249654.0,Diesel,Automatic,12,30,500
7955,Audi,Model B,2025,0.0,Petrol,Automatic,1,01,29937
7956,Hyundai,Model B,2022,33369.0,Petrol,Automatic,12,10,14285
7957,Toyota,Model A,2024,9350.0,Petrol,Automatic,6,20,20615
7958,Mercedes,Model B,2025,11891.0,Petrol,Automatic,6,30,36130
7959,Dacia,Model B,2015,130120.0,Petrol,Manual,11,10,7401
7960,Audi,Model C,2003,248846.0,Diesel,Automatic,4,30,500
7961,Dacia,Model A,2025,21700.0,Diesel,Automatic,8,10,25052
7962,Mercedes,Model B,2020,42551.0,Diesel,Manual,5,30,16848
7963,BMW,Model A,2012,172383.0,Diesel,Automatic,2,01,1619
7964,Fiat,Model B,2022,27747.0,Petrol,Automatic,5,01,14956
7965,Ford,Model A,2023,26458.0,Petrol,Manual,3,01,18069
7966,Toyota,Model C,2003,250000.0,Petrol,Automatic,7,20,500
7967,BMW,Model B,2019,74965.0,Petrol,Manual,7,10,8469
7968,Ford,Model C,2003,250000.0,Petrol,Automatic,6,01,1026
7969,Toyota,Model C,2021,53871.0,Petrol,Automatic,3,10,16687
7970,Honda,Model C,2025,11754.0,Diesel,Manual,2,01,23350
7971,Ford,Model A,2025,6969.0,Petrol,Automatic,2,01,23581
7972,Ford,Model A,2024,0.0,Petrol,Manual,2,20,19498
7973,Dacia,Model C,2015,124046.0,Petrol,Automatic,4,10,958
7974,VW,Model A,2025,0.0,Diesel,Automatic,1,30,24709
7975,Toyota,Model C,2022,19361.0,Hybrid,Manual,1,30,19154
7976,Toyota,Model A,2015,115652.0,Petrol,Manual,6,10,500
7977,Honda,Model A,2025,2748.0,Diesel,Manual,3,20,25348
7978,Audi,Model B,2025,3745.0,Petrol,Automatic,4,10,31579
7979,Toyota,Model B,2025,15840.0,Petrol,Manual,5,01,24122
7980,Hyundai,Model C,2025,19609.0,Diesel,Automatic,1,10,26792
7981,Fiat,Model B,2016,113044.0,Petrol,Manual,3,30,4539
7982,Ford,Model A,2017,103756.0,Diesel,Automatic,10,10,5937
7983,Ford,Model A,2024,13429.0,Diesel,Automatic,5,01,19426
7984,Toyota,Model A,2017,107508.0,Petrol,Automatic,3,10,8181
7985,Ford,Model A,2021,55304.0,Petrol,Automatic,3,30,15113
7986,Hyundai,Model B,2025,0.0,Hybrid,Manual,12,20,20445
7987,VW,Model A,2025,32279.0,Diesel,Automatic,2,01,27320
7988,BMW,Model A,2021,39807.0,Hybrid,Manual,12,20,12588
7989,VW,Model A,2025,21816.0,Petrol,Automatic,2,01,30870
7990,VW,Model A,2025,0.0,Petrol,Automatic,11,10,30666
7991,BMW,Model C,2024,7261.0,Petrol,Automatic,7,30,27010
7992,Mercedes,Model B,2017,117548.0,Petrol,Manual,8,30,5314
7993,Hyundai,Model C,2019,43391.0,Petrol,Manual,4,01,11709
7994,Ford,Model A,2020,62084.0,Petrol,Automatic,12,10,8193
7995,Hyundai,Model A,2011,178731.0,Petrol,Automatic,8,30,500
7996,Mercedes,Model A,2019,75779.0,Petrol,Automatic,9,30,7357
7997,BMW,Model A,2016,34101.0,Petrol,Manual,7,20,10741
7998,Mercedes,Model C,2021,50043.0,Hybrid,Manual,2,01,11841
7999,Honda,Model A,2025,0.0,Diesel,Automatic,11,20,24392
8000,Honda,Model C,2010,215520.0,Diesel,Automatic,3,30,500
8001,Fiat,Model B,2025,0.0,Diesel,Manual,4,20,19925
8002,VW,Model A,2024,18512.0,Petrol,Automatic,9,30,26942
8003,Dacia,Model B,2009,182297.0,Petrol,Manual,2,10,1641
8004,BMW,Model B,2025,0.0,Petrol,Automatic,12,10,29659
8005,Mercedes,Model A,2023,10132.0,Petrol,Manual,2,10,18679
8006,BMW,Model B,2020,38285.0,Diesel,Automatic,9,30,9834
8007,Honda,Model C,2025,16373.0,Petrol,Automatic,8,20,28197
8008,Audi,Model A,2018,74896.0,Hybrid,Automatic,9,20,8326
8009,VW,Model A,2024,4288.0,Diesel,Automatic,6,10,25726
8010,Mercedes,Model C,2003,248035.0,Petrol,Automatic,5,01,500
8011,Mercedes,Model A,2025,1410.0,Petrol,Automatic,12,01,27147
8012,Honda,Model A,2021,37253.0,Hybrid,Manual,11,20,9831
8013,Toyota,Model C,2024,26885.0,Petrol,Manual,7,30,20350
8014,Hyundai,Model A,2017,100530.0,Petrol,Automatic,3,10,4968
8015,Hyundai,Model B,2024,3422.0,Petrol,Automatic,12,20,19769
8016,Mercedes,Model B,2025,12753.0,Petrol,Automatic,9,30,30689
8017,Hyundai,Model A,2022,36119.0,Diesel,Manual,2,10,9500
8018,Ford,Model C,2023,24322.0,Petrol,Manual,3,01,17950
8019,Honda,Model B,2021,26060.0,Diesel,Automatic,7,30,15810
8020,BMW,Model B,2025,0.0,Hybrid,Manual,7,01,26332
8021,VW,Model C,2022,40823.0,Diesel,Manual,6,20,11912
8022,BMW,Model B,2025,20003.0,Hybrid,Automatic,6,30,30664
8023,Audi,Model B,2025,0.0,Petrol,Automatic,3,10,33701
8024,BMW,Model A,2021,82171.0,Petrol,Manual,4,10,19050
8025,Honda,Model A,2017,104353.0,Petrol,Automatic,7,30,9475
8026,Ford,Model B,2021,25208.0,Diesel,Automatic,1,01,11915
8027,Fiat,Model A,2025,0.0,Hybrid,Automatic,5,01,21096
8028,VW,Model A,2017,117314.0,Petrol,Manual,3,10,7284
8029,Dacia,Model A,2022,54648.0,Petrol,Automatic,3,01,13656
8030,Hyundai,Model B,2025,271.0,Petrol,Automatic,2,20,21151
8031,Toyota,Model B,2020,62248.0,Petrol,Manual,2,01,7926
8032,Honda,Model C,2024,0.0,Petrol,Manual,3,01,22199
8033,Honda,Model B,2018,103821.0,Diesel,Automatic,5,01,6340
8034,Ford,Model B,2010,165183.0,Petrol,Automatic,2,10,2055
8035,Ford,Model C,2025,12671.0,Petrol,Automatic,12,30,23147
8036,VW,Model A,2009,212280.0,Petrol,Manual,7,01,6179
8037,BMW,Model C,2019,21816.0,Petrol,Automatic,7,01,6972
8038,VW,Model C,2025,14514.0,Petrol,Manual,3,01,26793
8039,Mercedes,Model A,2020,87714.0,Petrol,Automatic,11,10,9803
8040,BMW,Model A,2025,4019.0,Petrol,Automatic,11,01,28262
8041,Honda,Model C,2025,0.0,Petrol,Automatic,1,10,24623
8042,Ford,Model C,2018,,Petrol,Automatic,10,01,8593
8043,BMW,Model B,2004,240855.0,Hybrid,Automatic,3,10,1157
8044,Honda,Model A,2025,0.0,Diesel,Automatic,7,10,31427
8045,Honda,Model B,2021,54636.0,Petrol,Manual,11,01,13179
8046,BMW,Model A,2010,,Petrol,Manual,12,20,1385
8047,VW,Model C,2025,4913.0,Diesel,Automatic,3,30,27748
8048,Audi,Model A,2003,241650.0,Petrol,Manual,12,01,500
8049,Hyundai,Model C,2025,0.0,Petrol,Manual,1,01,20690
8050,Toyota,Model A,2013,159451.0,Diesel,Automatic,12,30,4943
8051,Honda,Model A,2012,139216.0,Petrol,Automatic,10,01,889
8052,Fiat,Model A,2015,,Petrol,Manual,12,10,500
8053,Hyundai,Model C,2025,0.0,Diesel,Automatic,5,30,21743
8054,Hyundai,Model A,2024,0.0,Diesel,Automatic,12,30,26021
8055,Mercedes,Model B,2025,12114.0,Diesel,Automatic,11,01,27703
8056,BMW,Model A,2021,43360.0,Petrol,Automatic,5,20,18047
8057,Ford,Model B,2020,87331.0,Diesel,Automatic,5,10,9082
8058,Toyota,Model C,2017,102486.0,Petrol,Automatic,5,20,6778
8059,Fiat,Model C,2022,43958.0,Petrol,Manual,8,10,14430
8060,Toyota,Model A,2023,7852.0,Petrol,Automatic,3,01,19501
8061,Toyota,Model A,2024,6223.0,Petrol,Automatic,6,30,22357
8062,Honda,Model B,2018,73010.0,Diesel,Automatic,1,10,9760
8063,Hyundai,Model A,2025,0.0,Petrol,Manual,5,20,17200
8064,Audi,Model A,2015,129958.0,Petrol,Automatic,9,10,6274
8065,Dacia,Model B,2025,12967.0,Petrol,Automatic,8,01,19441
8066,Honda,Model A,2001,250000.0,Petrol,Automatic,4,10,500
8067,Hyundai,Model B,2022,23578.0,Petrol,Automatic,4,20,17453
8068,Honda,Model C,2020,64960.0,Petrol,Automatic,5,30,12339
8069,Hyundai,Model A,2021,19309.0,Diesel,Manual,1,10,14629
8070,BMW,Model B,2023,43845.0,Diesel,Manual,4,20,23084
8071,Hyundai,Model C,2021,28527.0,Petrol,Automatic,9,10,18585
8072,Honda,Model B,2021,31193.0,Hybrid,Automatic,3,01,13603
8073,Honda,Model A,2025,1729.0,Petrol,Automatic,2,20,26185
8074,Mercedes,Model B,2024,15062.0,Petrol,Automatic,11,10,31521
8075,VW,Model C,2025,0.0,Hybrid,Manual,3,30,22981
8076,Mercedes,Model A,2018,67348.0,Petrol,Automatic,4,30,7087
8077,Mercedes,Model A,2023,41000.0,Petrol,Automatic,6,20,23381
8078,Mercedes,Model A,2023,0.0,Petrol,Automatic,6,10,26941
8079,BMW,Model C,2020,37750.0,Diesel,Automatic,3,30,7809
8080,VW,Model A,2022,34395.0,Petrol,Manual,7,30,16910
8081,Audi,Model C,2020,41036.0,Diesel,Automatic,9,10,5677
8082,Mercedes,Model C,2014,150339.0,Petrol,Manual,7,30,1323
8083,Toyota,Model B,2017,78326.0,Diesel,Manual,12,20,9836
8084,Honda,Model C,2010,203355.0,Petrol,Automatic,12,30,500
8085,Honda,Model B,2024,27526.0,Petrol,Manual,7,01,18439
8086,Toyota,Model A,2024,30525.0,Petrol,Automatic,12,01,24156
8087,Honda,Model B,2025,28306.0,Petrol,Automatic,9,30,24936
8088,Toyota,Model C,2025,1218.0,Petrol,Manual,7,10,25082
8089,Hyundai,Model B,2005,224805.0,Petrol,Automatic,11,30,1204
8090,BMW,Model A,2025,0.0,Diesel,Automatic,12,01,25452
8091,Fiat,Model B,2025,0.0,Diesel,Manual,12,20,16856
8092,Audi,Model A,2021,37362.0,Petrol,Manual,10,30,14364
8093,VW,Model C,2023,26262.0,Petrol,Automatic,7,30,24672
